ProteinId	SampleName	Intensity	techRep	bioRep	Replicate	Imputed	log2NInt	log2NIntNorm	nRLE	z_norm	RunId	Condition
O14929	LFQ.intensity.2_hu_P1	2745700	1	1	1	0	21.3887425720284	21.3887425720284	0.248168566085528	0.431292155227037	Parental_SKBR3.1	Parental_SKBR3
O14929	LFQ.intensity.4_hu_P2	3169800	1	2	2	0	21.5959603850482	21.5959603850482	0.455386379105399	0.791415996003761	Parental_SKBR3.2	Parental_SKBR3
O14929	LFQ.intensity.6_hu_P3	3611500	1	3	3	0	21.7841667397032	21.7841667397032	0.643592733760396	1.11849982296436	Parental_SKBR3.3	Parental_SKBR3
P19105	LFQ.intensity.2_hu_P1	98182000	1	1	1	0	26.5489552193927	26.5489552193927	-0.466025113869861	-0.675291992861924	Parental_SKBR3.1	Parental_SKBR3
P19105	LFQ.intensity.4_hu_P2	81405000	1	2	2	0	26.278614073613	26.278614073613	-0.736366259649575	-1.06702884491737	Parental_SKBR3.2	Parental_SKBR3
P19105	LFQ.intensity.6_hu_P3	94422000	1	3	3	0	26.4926197059283	26.4926197059283	-0.522360627334265	-0.756924763337253	Parental_SKBR3.3	Parental_SKBR3
O14964	LFQ.intensity.2_hu_P1	9033800	1	1	1	0	23.1069015435156	23.1069015435156	1.11398338708345	0.953266905997928	Parental_SKBR3.1	Parental_SKBR3
O14964	LFQ.intensity.4_hu_P2	8614000	1	2	2	0	23.0382518929039	23.0382518929039	1.04533373647183	0.894521469759679	Parental_SKBR3.2	Parental_SKBR3
O14964	LFQ.intensity.6_hu_P3	8193200	1	3	3	0	22.9659956014665	22.9659956014665	0.973077445034427	0.832689729559536	Parental_SKBR3.3	Parental_SKBR3
O14979	LFQ.intensity.2_hu_P1	34911000	1	1	1	0	25.0571783466358	25.0571783466358	0.575028731013958	1.5658577642548	Parental_SKBR3.1	Parental_SKBR3
O14979	LFQ.intensity.4_hu_P2	26511000	1	2	2	0	24.6600877541765	24.6600877541765	0.177938138554616	0.484542425074111	Parental_SKBR3.2	Parental_SKBR3
O14979	LFQ.intensity.6_hu_P3	26137000	1	3	3	0	24.6395902225789	24.6395902225789	0.157440606957096	0.428725702762793	Parental_SKBR3.3	Parental_SKBR3
O14980	LFQ.intensity.2_hu_P1	29390000	1	1	1	0	24.8088220232008	24.8088220232008	0.179327310478822	0.642063869783609	Parental_SKBR3.1	Parental_SKBR3
O14980	LFQ.intensity.4_hu_P2	30446000	1	2	2	0	24.8597493633044	24.8597493633044	0.230254650582435	0.82440422261332	Parental_SKBR3.2	Parental_SKBR3
O14980	LFQ.intensity.6_hu_P3	29587000	1	3	3	0	24.8184600848211	24.8184600848211	0.18896537209913	0.676572005352165	Parental_SKBR3.3	Parental_SKBR3
O15020	LFQ.intensity.2_hu_P1	8967700	1	1	1	0	23.0963065852294	23.0963065852294	0.857265592499164	0.491010126748586	Parental_SKBR3.1	Parental_SKBR3
O15020	LFQ.intensity.4_hu_P2	16614000	1	2	2	0	23.9858961237502	23.9858961237502	1.74685513101996	1.00053421809807	Parental_SKBR3.2	Parental_SKBR3
O15020	LFQ.intensity.6_hu_P3	19604000	1	3	3	0	24.2246447160718	24.2246447160718	1.98560372334163	1.13728060988449	Parental_SKBR3.3	Parental_SKBR3
O15027	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.8715696303631	-0.0980547106689258	-0.172022153725035	Parental_SKBR3.1	Parental_SKBR3
O15027	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.7479687671887	0.778344426156686	1.36548752848221	Parental_SKBR3.2	Parental_SKBR3
O15027	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.1770494583726	-0.79257488265937	-1.39045271128049	Parental_SKBR3.3	Parental_SKBR3
O15031	LFQ.intensity.2_hu_P1	4873600	1	1	1	0	22.216556416262	22.216556416262	0.90797358131659	0.730107727853262	Parental_SKBR3.1	Parental_SKBR3
O15031	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	19.9820334645627	-1.32654937038275	-1.06668736472589	Parental_SKBR3.2	Parental_SKBR3
O15031	LFQ.intensity.6_hu_P3	5100500	1	3	3	0	22.2822072501657	22.2822072501657	0.97362441522025	0.782898009596449	Parental_SKBR3.3	Parental_SKBR3
O15042	LFQ.intensity.2_hu_P1	3684900	1	1	1	0	21.8131940376373	21.8131940376373	0.0370918964718072	0.0457706594919772	Parental_SKBR3.1	Parental_SKBR3
O15042	LFQ.intensity.4_hu_P2	3487400	1	2	2	0	21.7337204180732	21.7337204180732	-0.0423817230923156	-0.0522981998997024	Parental_SKBR3.2	Parental_SKBR3
O15042	LFQ.intensity.6_hu_P3	9369200	1	3	3	0	23.1594944362795	23.1594944362795	1.38339229511404	1.70707846474275	Parental_SKBR3.3	Parental_SKBR3
O15067	LFQ.intensity.2_hu_P1	6252200	1	1	1	0	22.5759324983964	22.5759324983964	-0.00804287530987224	-0.0349493580037886	Parental_SKBR3.1	Parental_SKBR3
O15067	LFQ.intensity.4_hu_P2	5090300	1	2	2	0	22.2793192542613	22.2793192542613	-0.304656119444974	-1.32384692989808	Parental_SKBR3.2	Parental_SKBR3
O15067	LFQ.intensity.6_hu_P3	5317100	1	3	3	0	22.3422081691185	22.3422081691185	-0.241767204587759	-1.05057063067251	Parental_SKBR3.3	Parental_SKBR3
O15075	LFQ.intensity.2_hu_P1	10284000	1	1	1	0	23.2938981794957	23.2938981794957	-0.347838253382665	-0.945002467936696	Parental_SKBR3.1	Parental_SKBR3
O15075	LFQ.intensity.4_hu_P2	11246000	1	2	2	0	23.4229086162029	23.4229086162029	-0.218827816675514	-0.594508582079561	Parental_SKBR3.2	Parental_SKBR3
O15075	LFQ.intensity.6_hu_P3	10595000	1	3	3	0	23.3368802519216	23.3368802519216	-0.304856180956786	-0.828229329489487	Parental_SKBR3.3	Parental_SKBR3
O15143	LFQ.intensity.2_hu_P1	7e+07	1	1	1	0	26.0608515862691	26.0608515862691	0.347267262223927	1.12861702201895	Parental_SKBR3.1	Parental_SKBR3
O15143	LFQ.intensity.4_hu_P2	57345000	1	2	2	0	25.7731643651053	25.7731643651053	0.0595800410600411	0.193634862331452	Parental_SKBR3.2	Parental_SKBR3
O15143	LFQ.intensity.6_hu_P3	59879000	1	3	3	0	25.8355467923031	25.8355467923031	0.121962468257916	0.396377466858854	Parental_SKBR3.3	Parental_SKBR3
O15144	LFQ.intensity.2_hu_P1	28054000	1	1	1	0	24.7417031522912	24.7417031522912	-0.268737381477504	-0.801212194093251	Parental_SKBR3.1	Parental_SKBR3
O15144	LFQ.intensity.4_hu_P2	28800000	1	2	2	0	24.7795654758791	24.7795654758791	-0.230875057889577	-0.688329664731065	Parental_SKBR3.2	Parental_SKBR3
O15144	LFQ.intensity.6_hu_P3	25609000	1	3	3	0	24.6101475827772	24.6101475827772	-0.400292950991492	-1.19343126654229	Parental_SKBR3.3	Parental_SKBR3
O15145	LFQ.intensity.2_hu_P1	17018000	1	1	1	0	24.020558161892	24.020558161892	-0.522494792579174	-0.748877692603034	Parental_SKBR3.1	Parental_SKBR3
O15145	LFQ.intensity.4_hu_P2	17715000	1	2	2	0	24.0784681296678	24.0784681296678	-0.464584824803438	-0.665876897834276	Parental_SKBR3.2	Parental_SKBR3
O15145	LFQ.intensity.6_hu_P3	13413000	1	3	3	0	23.6771286159259	23.6771286159259	-0.865924338545316	-1.24110599728199	Parental_SKBR3.3	Parental_SKBR3
O15160	LFQ.intensity.2_hu_P1	7982300	1	1	1	0	22.9283730702203	22.9283730702203	0.747241753334198	0.657366021440671	Parental_SKBR3.1	Parental_SKBR3
O15160	LFQ.intensity.4_hu_P2	8869400	1	2	2	0	23.0804050812572	23.0804050812572	0.89927376437106	0.791112132094941	Parental_SKBR3.2	Parental_SKBR3
O15160	LFQ.intensity.6_hu_P3	7286500	1	3	3	0	22.7967945656086	22.7967945656086	0.615663248722463	0.54161333805837	Parental_SKBR3.3	Parental_SKBR3
O15212	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.304532535633	-1.76305157461992	-1.02255440100089	Parental_SKBR3.1	Parental_SKBR3
O15212	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.4786692299208	-2.58891488033214	-1.50154785192318	Parental_SKBR3.2	Parental_SKBR3
O15212	LFQ.intensity.6_hu_P3	25650000	1	3	3	0	24.6124554900439	24.6124554900439	1.54487137979095	0.896011807667117	Parental_SKBR3.3	Parental_SKBR3
O15231	LFQ.intensity.2_hu_P1	4807700	1	1	1	0	22.1969154441554	22.1969154441554	1.15865960625208	1.15468776123753	Parental_SKBR3.1	Parental_SKBR3
O15231	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.6427594814459	-0.395496356457418	-0.394140608640554	Parental_SKBR3.2	Parental_SKBR3
O15231	LFQ.intensity.6_hu_P3	4922800	1	3	3	0	22.2310476973046	22.2310476973046	1.19279185940125	1.18870301020465	Parental_SKBR3.3	Parental_SKBR3
O15260	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.7627544623412	0.354783846329717	0.763391962907484	Parental_SKBR3.1	Parental_SKBR3
O15260	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.7150283187855	0.307057702773964	0.66069914081893	Parental_SKBR3.2	Parental_SKBR3
O15260	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.6296171534553	0.221646537443799	0.476919079155653	Parental_SKBR3.3	Parental_SKBR3
O15270	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.3163131766236	0.352376508145287	1.05460868952022	Parental_SKBR3.1	Parental_SKBR3
O15270	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.825655688148	-0.138280980330286	-0.413853705002286	Parental_SKBR3.2	Parental_SKBR3
O15270	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.8084413122836	-0.155495356194653	-0.465373684205164	Parental_SKBR3.3	Parental_SKBR3
O15294	LFQ.intensity.2_hu_P1	16407000	1	1	1	0	23.9678081321435	23.9678081321435	-0.201485734715281	-1.0077345032537	Parental_SKBR3.1	Parental_SKBR3
O15294	LFQ.intensity.4_hu_P2	17943000	1	2	2	0	24.0969177876506	24.0969177876506	-0.0723760792082224	-0.361990253709097	Parental_SKBR3.2	Parental_SKBR3
O15294	LFQ.intensity.6_hu_P3	19740000	1	3	3	0	24.2346186540058	24.2346186540058	0.0653247871470306	0.326723090440079	Parental_SKBR3.3	Parental_SKBR3
O15305	LFQ.intensity.2_hu_P1	23041000	1	1	1	0	24.4576999966052	24.4576999966052	1.11090668811155	0.624109229537839	Parental_SKBR3.1	Parental_SKBR3
O15305	LFQ.intensity.4_hu_P2	30313000	1	2	2	0	24.853433303234	24.853433303234	1.50663999474037	0.846432860987409	Parental_SKBR3.2	Parental_SKBR3
O15305	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.0550805498801	-3.29171275861351	-1.84928971589004	Parental_SKBR3.3	Parental_SKBR3
O15355	LFQ.intensity.2_hu_P1	16583000	1	1	1	0	23.9832016899599	23.9832016899599	0.876849124815738	0.632245433146058	Parental_SKBR3.1	Parental_SKBR3
O15355	LFQ.intensity.4_hu_P2	19133000	1	2	2	0	24.1895597661125	24.1895597661125	1.08320720096827	0.781038364048125	Parental_SKBR3.2	Parental_SKBR3
O15355	LFQ.intensity.6_hu_P3	30023000	1	3	3	0	24.8395648073553	24.8395648073553	1.73321224221106	1.24971958550003	Parental_SKBR3.3	Parental_SKBR3
O15371	LFQ.intensity.2_hu_P1	25473000	1	1	1	0	24.6024655425614	24.6024655425614	-0.39912109586567	-0.774268238936775	Parental_SKBR3.1	Parental_SKBR3
O15371	LFQ.intensity.4_hu_P2	26649000	1	2	2	0	24.667578061282	24.667578061282	-0.334008577145074	-0.647954306336475	Parental_SKBR3.2	Parental_SKBR3
O15371	LFQ.intensity.6_hu_P3	21732000	1	3	3	0	24.3733176163334	24.3733176163334	-0.628269022093615	-1.21879989395167	Parental_SKBR3.3	Parental_SKBR3
O15372	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.6765945204187	-0.557418585100315	-0.578094674406517	Parental_SKBR3.1	Parental_SKBR3
O15372	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.1346055990998	-1.0994075064192	-1.14018735910843	Parental_SKBR3.2	Parental_SKBR3
O15372	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.7619897354464	-0.472023370072673	-0.489531931170399	Parental_SKBR3.3	Parental_SKBR3
O15381	LFQ.intensity.2_hu_P1	5620700	1	1	1	0	22.4223183836922	22.4223183836922	0.414960393386092	0.375563111099776	Parental_SKBR3.1	Parental_SKBR3
O15381	LFQ.intensity.4_hu_P2	5211000	1	2	2	0	22.3131288240936	22.3131288240936	0.305770833787545	0.276740256301944	Parental_SKBR3.2	Parental_SKBR3
O15381	LFQ.intensity.6_hu_P3	6492400	1	3	3	0	22.6303204571089	22.6303204571089	0.622962466802761	0.563816995211759	Parental_SKBR3.3	Parental_SKBR3
O15400	LFQ.intensity.2_hu_P1	13473000	1	1	1	0	23.6835677921628	23.6835677921628	1.36080883585115	0.93358494545907	Parental_SKBR3.1	Parental_SKBR3
O15400	LFQ.intensity.4_hu_P2	13520000	1	2	2	0	23.6885918158316	23.6885918158316	1.36583285951997	0.937031684441996	Parental_SKBR3.2	Parental_SKBR3
O15400	LFQ.intensity.6_hu_P3	12427000	1	3	3	0	23.5669747218649	23.5669747218649	1.2442157655532	0.853596094485056	Parental_SKBR3.3	Parental_SKBR3
O15446	LFQ.intensity.2_hu_P1	6422300	1	1	1	0	22.6146586274747	22.6146586274747	0.947761918513123	0.832673664656379	Parental_SKBR3.1	Parental_SKBR3
O15446	LFQ.intensity.4_hu_P2	5962100	1	2	2	0	22.5073891426228	22.5073891426228	0.840492433661236	0.738430085849634	Parental_SKBR3.2	Parental_SKBR3
O15446	LFQ.intensity.6_hu_P3	6075800	1	3	3	0	22.5346429500666	22.5346429500666	0.867746241105028	0.762374419628801	Parental_SKBR3.3	Parental_SKBR3
O15460	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	19.483352791738	-1.86175252807109	-1.53538509262544	Parental_SKBR3.1	Parental_SKBR3
O15460	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.6360858292596	-0.709019490549455	-0.584727529441522	Parental_SKBR3.2	Parental_SKBR3
O15460	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.8493414803099	-0.495763839499208	-0.408855847999563	Parental_SKBR3.3	Parental_SKBR3
O15511	LFQ.intensity.2_hu_P1	8466900	1	1	1	0	23.0134024192521	23.0134024192521	-0.0153383052693492	-0.035685307544861	Parental_SKBR3.1	Parental_SKBR3
O15511	LFQ.intensity.4_hu_P2	9709600	1	2	2	0	23.2109804324349	23.2109804324349	0.182239707913404	0.423989476645184	Parental_SKBR3.2	Parental_SKBR3
O15511	LFQ.intensity.6_hu_P3	9314700	1	3	3	0	23.1510778741345	23.1510778741345	0.122337149612996	0.28462328343571	Parental_SKBR3.3	Parental_SKBR3
O43143	LFQ.intensity.2_hu_P1	24438000	1	1	1	0	24.5426228843867	24.5426228843867	-0.16352786544542	-1.13119539665612	Parental_SKBR3.1	Parental_SKBR3
O43143	LFQ.intensity.4_hu_P2	24838000	1	2	2	0	24.5660456740724	24.5660456740724	-0.140105075759696	-0.969169482618984	Parental_SKBR3.2	Parental_SKBR3
O43143	LFQ.intensity.6_hu_P3	26701000	1	3	3	0	24.6703904386347	24.6703904386347	-0.0357603111974214	-0.247370069311	Parental_SKBR3.3	Parental_SKBR3
O43172	LFQ.intensity.2_hu_P1	10003000	1	1	1	0	23.2539294078155	23.2539294078155	0.966518298375483	0.823167917332453	Parental_SKBR3.1	Parental_SKBR3
O43172	LFQ.intensity.4_hu_P2	11337000	1	2	2	0	23.4345355886432	23.4345355886432	1.14712447920318	0.976987264549349	Parental_SKBR3.2	Parental_SKBR3
O43172	LFQ.intensity.6_hu_P3	10896000	1	3	3	0	23.3772952726742	23.3772952726742	1.08988416323413	0.928236618273032	Parental_SKBR3.3	Parental_SKBR3
O43175	LFQ.intensity.2_hu_P1	32552000	1	1	1	0	24.9562428497358	24.9562428497358	0.116086016843632	0.0808864809794702	Parental_SKBR3.1	Parental_SKBR3
O43175	LFQ.intensity.4_hu_P2	6618600	1	2	2	0	22.6580946524203	22.6580946524203	-2.18206218047183	-1.52041852977436	Parental_SKBR3.2	Parental_SKBR3
O43175	LFQ.intensity.6_hu_P3	13454000	1	3	3	0	23.6815318274934	23.6815318274934	-1.15862500539873	-0.80730739161944	Parental_SKBR3.3	Parental_SKBR3
O43242	LFQ.intensity.2_hu_P1	24551000	1	1	1	0	24.5492784531368	24.5492784531368	-0.482302296022034	-1.08856036151311	Parental_SKBR3.1	Parental_SKBR3
O43242	LFQ.intensity.4_hu_P2	25658000	1	2	2	0	24.6129053832543	24.6129053832543	-0.418675365904523	-0.944953842070947	Parental_SKBR3.2	Parental_SKBR3
O43242	LFQ.intensity.6_hu_P3	27876000	1	3	3	0	24.7325202241921	24.7325202241921	-0.29906052496678	-0.674982134352654	Parental_SKBR3.3	Parental_SKBR3
O43252	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.7058554000093	0.493320133064945	0.664308440661567	Parental_SKBR3.1	Parental_SKBR3
O43252	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.379726243241	-0.832809023703295	-1.12146662344386	Parental_SKBR3.2	Parental_SKBR3
O43252	LFQ.intensity.6_hu_P3	1418900	1	3	3	0	20.4363414852992	20.4363414852992	-0.776193781645112	-1.04522813113729	Parental_SKBR3.3	Parental_SKBR3
O43264	LFQ.intensity.2_hu_P1	6811700	1	1	1	0	22.6995834667536	22.6995834667536	0.90565122983681	0.848206277950324	Parental_SKBR3.1	Parental_SKBR3
O43264	LFQ.intensity.4_hu_P2	7150400	1	2	2	0	22.7695925191697	22.7695925191697	0.975660282252964	0.913774695257542	Parental_SKBR3.2	Parental_SKBR3
O43264	LFQ.intensity.6_hu_P3	6727800	1	3	3	0	22.6817033879825	22.6817033879825	0.887771151065728	0.831460322593303	Parental_SKBR3.3	Parental_SKBR3
O43278	LFQ.intensity.2_hu_P1	4138000	1	1	1	0	21.9805022145221	21.9805022145221	0.228688544256599	0.374667196651635	Parental_SKBR3.1	Parental_SKBR3
O43278	LFQ.intensity.4_hu_P2	4701200	1	2	2	0	22.1645976267694	22.1645976267694	0.412783956503862	0.676276148019643	Parental_SKBR3.2	Parental_SKBR3
O43278	LFQ.intensity.6_hu_P3	5157900	1	3	3	0	22.2983523721328	22.2983523721328	0.546538701867345	0.895410497958744	Parental_SKBR3.3	Parental_SKBR3
O43290	LFQ.intensity.2_hu_P1	10896000	1	1	1	0	23.3772952726742	23.3772952726742	1.34491317140594	0.969912587456868	Parental_SKBR3.1	Parental_SKBR3
O43290	LFQ.intensity.4_hu_P2	10072000	1	2	2	0	23.2638468523811	23.2638468523811	1.23146475111288	0.888096858970618	Parental_SKBR3.2	Parental_SKBR3
O43290	LFQ.intensity.6_hu_P3	9867000	1	3	3	0	23.2341800782186	23.2341800782186	1.20179797695043	0.866702037132917	Parental_SKBR3.3	Parental_SKBR3
O43390	LFQ.intensity.2_hu_P1	77204000	1	1	1	0	26.2021722608068	26.2021722608068	0.752039966833976	1.16490348585185	Parental_SKBR3.1	Parental_SKBR3
O43390	LFQ.intensity.4_hu_P2	64759000	1	2	2	0	25.9485773721161	25.9485773721161	0.498445078143256	0.772087169089196	Parental_SKBR3.2	Parental_SKBR3
O43390	LFQ.intensity.6_hu_P3	64462000	1	3	3	0	25.9419456144042	25.9419456144042	0.491813320431405	0.761814633031859	Parental_SKBR3.3	Parental_SKBR3
O43395	LFQ.intensity.2_hu_P1	3271600	1	1	1	0	21.6415649382356	21.6415649382356	-0.223058938944757	-0.42623220703624	Parental_SKBR3.1	Parental_SKBR3
O43395	LFQ.intensity.4_hu_P2	4153000	1	2	2	0	21.9857224410869	21.9857224410869	0.12109856390655	0.231401209057088	Parental_SKBR3.2	Parental_SKBR3
O43395	LFQ.intensity.6_hu_P3	7656800	1	3	3	0	22.8683101431053	22.8683101431053	1.00368626592496	1.91789405222227	Parental_SKBR3.3	Parental_SKBR3
O43396	LFQ.intensity.2_hu_P1	3361400	1	1	1	0	21.6806308000627	21.6806308000627	-2.24184956112093	-1.03108731789913	Parental_SKBR3.1	Parental_SKBR3
O43396	LFQ.intensity.4_hu_P2	3539700	1	2	2	0	21.75519566216	21.75519566216	-2.16728469902372	-0.996792918755382	Parental_SKBR3.2	Parental_SKBR3
O43396	LFQ.intensity.6_hu_P3	5611300	1	3	3	0	22.4199036157879	22.4199036157879	-1.50257674539577	-0.691075731938537	Parental_SKBR3.3	Parental_SKBR3
O43399	LFQ.intensity.2_hu_P1	6299700	1	1	1	0	22.5868516965371	22.5868516965371	0.782048230185694	0.692478946270576	Parental_SKBR3.1	Parental_SKBR3
O43399	LFQ.intensity.4_hu_P2	8240600	1	2	2	0	22.974317953518	22.974317953518	1.16951448716654	1.03556804869818	Parental_SKBR3.2	Parental_SKBR3
O43399	LFQ.intensity.6_hu_P3	7270600	1	3	3	0	22.793642995547	22.793642995547	0.988839529195531	0.875586094025712	Parental_SKBR3.3	Parental_SKBR3
O43488	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.0194588911933	-0.0216430075893861	-0.120238897386145	Parental_SKBR3.1	Parental_SKBR3
O43488	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.7592906681455	-0.281811230637107	-1.56561750962263	Parental_SKBR3.2	Parental_SKBR3
O43488	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	21.2346411479274	0.193539249144774	1.0752177497513	Parental_SKBR3.3	Parental_SKBR3
O43491	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.983918910225	-0.875361304199284	-0.929648749571215	Parental_SKBR3.1	Parental_SKBR3
O43491	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.2424035268783	-0.616876687546075	-0.655133644205826	Parental_SKBR3.2	Parental_SKBR3
O43491	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.8049419269422	-1.05433828748212	-1.11972538182892	Parental_SKBR3.3	Parental_SKBR3
O43583	LFQ.intensity.2_hu_P1	7494500	1	1	1	0	22.837400800455	22.837400800455	1.21137084301911	0.898498997337668	Parental_SKBR3.1	Parental_SKBR3
O43583	LFQ.intensity.4_hu_P2	8353400	1	2	2	0	22.9939320920311	22.9939320920311	1.36790213459528	1.01460151816657	Parental_SKBR3.2	Parental_SKBR3
O43583	LFQ.intensity.6_hu_P3	6724000	1	3	3	0	22.6808882938983	22.6808882938983	1.05485833646242	0.782410409749152	Parental_SKBR3.3	Parental_SKBR3
O43615	LFQ.intensity.2_hu_P1	16246000	1	1	1	0	23.9535812137046	23.9535812137046	1.89086589101414	0.90139780638945	Parental_SKBR3.1	Parental_SKBR3
O43615	LFQ.intensity.4_hu_P2	17588000	1	2	2	0	24.0680881018747	24.0680881018747	2.00537277918425	0.955984574442926	Parental_SKBR3.2	Parental_SKBR3
O43615	LFQ.intensity.6_hu_P3	14963000	1	3	3	0	23.8348961209354	23.8348961209354	1.77218079824493	0.8448192395108	Parental_SKBR3.3	Parental_SKBR3
O43670	LFQ.intensity.2_hu_P1	13498000	1	1	1	0	23.6862423230554	23.6862423230554	-0.267971825257622	-0.969804601413888	Parental_SKBR3.1	Parental_SKBR3
O43670	LFQ.intensity.4_hu_P2	13254000	1	2	2	0	23.6599244887385	23.6599244887385	-0.294289659574488	-1.06505027433196	Parental_SKBR3.2	Parental_SKBR3
O43670	LFQ.intensity.6_hu_P3	14999000	1	3	3	0	23.8383629820572	23.8383629820572	-0.115851166255837	-0.419271667855613	Parental_SKBR3.3	Parental_SKBR3
O43674	LFQ.intensity.2_hu_P1	5024600	1	1	1	0	22.2605773196484	22.2605773196484	1.11436097206169	0.96412180396261	Parental_SKBR3.1	Parental_SKBR3
O43674	LFQ.intensity.4_hu_P2	7245600	1	2	2	0	22.7886737320095	22.7886737320095	1.64245738442279	1.42101977375581	Parental_SKBR3.2	Parental_SKBR3
O43674	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.9146026354061	-0.231613712180646	-0.200387339119518	Parental_SKBR3.3	Parental_SKBR3
O43678	LFQ.intensity.2_hu_P1	3784900	1	1	1	0	21.8518237529143	21.8518237529143	0.294091274195832	0.327043589737325	Parental_SKBR3.1	Parental_SKBR3
O43678	LFQ.intensity.4_hu_P2	6017900	1	2	2	0	22.5208287027979	22.5208287027979	0.963096224079397	1.07100915267432	Parental_SKBR3.2	Parental_SKBR3
O43678	LFQ.intensity.6_hu_P3	4098200	1	3	3	0	21.9665589616693	21.9665589616693	0.408826482950797	0.45463463997535	Parental_SKBR3.3	Parental_SKBR3
O43684	LFQ.intensity.2_hu_P1	37675000	1	1	1	0	25.1671041760346	25.1671041760346	0.102988965438861	0.879124119750639	Parental_SKBR3.1	Parental_SKBR3
O43684	LFQ.intensity.4_hu_P2	35531000	1	2	2	0	25.0825749572921	25.0825749572921	0.0184597466963474	0.157574245901908	Parental_SKBR3.2	Parental_SKBR3
O43684	LFQ.intensity.6_hu_P3	34455000	1	3	3	0	25.0382100216485	25.0382100216485	-0.0259051889472453	-0.221129286357775	Parental_SKBR3.3	Parental_SKBR3
O43707	LFQ.intensity.2_hu_P1	27476000	1	1	1	0	24.7116686538041	24.7116686538041	-0.543541352602311	-0.95305195602172	Parental_SKBR3.1	Parental_SKBR3
O43707	LFQ.intensity.4_hu_P2	39760000	1	2	2	0	25.2448144211117	25.2448144211117	-0.0103955852947024	-0.0182277444975852	Parental_SKBR3.2	Parental_SKBR3
O43707	LFQ.intensity.6_hu_P3	22683000	1	3	3	0	24.435108124549	24.435108124549	-0.820101881857486	-1.43797651990839	Parental_SKBR3.3	Parental_SKBR3
O43709	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.9372033293867	-0.228541008624951	-0.438020014780183	Parental_SKBR3.1	Parental_SKBR3
O43709	LFQ.intensity.4_hu_P2	2661300	1	2	2	0	21.3436997193374	21.3436997193374	0.177955381325724	0.341067973872574	Parental_SKBR3.2	Parental_SKBR3
O43709	LFQ.intensity.6_hu_P3	3841400	1	3	3	0	21.8732007669787	21.8732007669787	0.707456428967017	1.35590578398557	Parental_SKBR3.3	Parental_SKBR3
O43776	LFQ.intensity.2_hu_P1	22333000	1	1	1	0	24.4126737261383	24.4126737261383	0.114010328379727	0.73205584064951	Parental_SKBR3.1	Parental_SKBR3
O43776	LFQ.intensity.4_hu_P2	23900000	1	2	2	0	24.5105072824176	24.5105072824176	0.211843884658997	1.36024126300188	Parental_SKBR3.2	Parental_SKBR3
O43776	LFQ.intensity.6_hu_P3	21560000	1	3	3	0	24.361853842302	24.361853842302	0.0631904445433911	0.4057433625413	Parental_SKBR3.3	Parental_SKBR3
O43809	LFQ.intensity.2_hu_P1	9640900	1	1	1	0	23.2007364009381	23.2007364009381	0.722992409818644	0.775592380016841	Parental_SKBR3.1	Parental_SKBR3
O43809	LFQ.intensity.4_hu_P2	11321000	1	2	2	0	23.4324980633108	23.4324980633108	0.95475407219136	1.02421543176009	Parental_SKBR3.2	Parental_SKBR3
