ProteinId	GeneName	Description	intensities_LFQ.intensity.1_hu_C1	imputed_LFQ.intensity.1_hu_C1	intensities_LFQ.intensity.2_hu_P1	imputed_LFQ.intensity.2_hu_P1	intensities_LFQ.intensity.3_hu_C2	imputed_LFQ.intensity.3_hu_C2	intensities_LFQ.intensity.4_hu_P2	imputed_LFQ.intensity.4_hu_P2	intensities_LFQ.intensity.5_hu_C3	imputed_LFQ.intensity.5_hu_C3	intensities_LFQ.intensity.6_hu_P3	imputed_LFQ.intensity.6_hu_P3	AveExpr	t	adj.P.Val	logFC AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.L AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.R AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	P.Value AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	adj.P.Val AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	NImputed: AZD8931_resistant_SKBR3_AZDRc	NImputed: Parental_SKBR3	NReplicates: AZD8931_resistant_SKBR3_AZDRc	NReplicates: Parental_SKBR3
O43278			21.9369039285159	1	21.9805022145221	0	20.6383849927779	1	22.1645976267694	0	21.492140886875	1	22.2983523721328	0	21.7518136702655	-2.06673638651388	0.109584326450122	-0.792007468418536	-1.71906364689963	0.135048710062557	0.0820558966172409	0.109584326450122	3	0	3	3
O43290			20.5593023910991	1	23.3772952726742	0	20.786433316352	1	23.2638468523811	0	20.9732346968843	1	23.2341800782186	0	22.0323821012682	-10.8361509234966	0.000184006189402568	-2.5187839329795	-3.08105493634199	-1.95651292961701	2.63342191355124e-05	0.000184006189402568	3	0	3	3
O43390			24.8198734645327	0	26.2021722608068	0	24.9729867954118	0	25.9485773721161	0	24.8152382565653	0	25.9419456144042	0	25.4501322939728	-9.43345729149963	0.000311101827359634	-1.16153224360576	-1.45937716593994	-0.863687321271573	6.03041585642769e-05	0.000311101827359634	0	0	3	3
O43395			21.432497548188	1	21.6415649382356	0	21.6131527647321	0	21.9857224410869	0	21.6464954277342	0	22.8683101431053	0	21.8646238771803	-1.6399612440336	0.186476335901212	-0.601150593924512	-1.48785632161944	0.285555133770421	0.149766622432736	0.186476335901212	1	0	3	3
O43396			25.9448744914763	0	21.6806308000627	0	25.8299704293164	0	21.75519566216	0	25.9043071682988	0	22.4199036157879	0	23.9224803611837	16.5314471434043	5.28672188213732e-05	3.94114067036028	3.36445271408025	4.51782862664032	1.99715914407303e-06	5.28672188213732e-05	0	0	3	3
O43399			20.2996539217408	1	22.5868516965371	0	21.336669447006	1	22.974317953518	0	20.8376847837597	1	22.793642995547	0	21.8048034663514	-5.8316092554705	0.00241387465023005	-1.96026816436518	-2.77339236764889	-1.14714396108148	0.000941290610564518	0.00241387465023005	3	0	3	3
O43488			21.2175646698301	1	21.0194588911933	1	20.9326507271248	1	20.7592906681455	1	21.0830052884748	1	21.2346411479274	1									3	3	3	3
O43491			22.7507666764451	0	20.983918910225	1	22.75845258719	0	21.2424035268783	1	22.6151976588654	0	20.8049419269422	1	21.8592802144243	7.01635555330602	0.001042836615245	1.69771751948499	1.11241059819901	2.28302444077097	0.000336906756736759	0.001042836615245	0	3	3	3
O43583			20.1480975916939	1	22.837400800455	0	20.2947003636075	1	22.9939320920311	0	20.8011606029293	1	22.6808882938983	0	21.6260299574358	-8.44894167220968	0.000488951666416345	-2.42275420938454	-3.116398575091	-1.72910984367808	0.000115454874082178	0.000488951666416345	3	0	3	3
O43615			20.553458435381	1	23.9535812137046	0	20.3936953699335	1	24.0680881018747	0	19.5725726943137	1	23.8348961209354	0	22.0627153226905	-11.6739410204525	0.000152019133790286	-3.77894631229554	-4.56198468512627	-2.99590793946482	1.67992158717526e-05	0.000152019133790286	3	0	3	3
O43670			24.2125248831552	0	23.6862423230554	0	24.3300557593431	0	23.6599244887385	0	23.9981744535286	0	23.8383629820572	0	23.954214148313	2.68117832871894	0.0531060923506044	0.452075100725303	0.0442117287606837	0.859938472689921	0.0347947525364769	0.0531060923506044	0	0	3	3
O43674			19.728615606939	1	22.2605773196484	0	20.4140620178386	1	22.7886737320095	0	20.7707667736787	1	20.9146026354061	1	21.1462163475867	-2.98110371282753	0.0379704772142054	-1.68346976286923	-3.0515890972273	-0.315350428511151	0.0233876127768656	0.0379704772142054	3	1	3	3
O43678			21.0312806278698	1	21.8518237529143	0	20.0041974535005	1	22.5208287027979	0	21.9717053735591	1	21.9665589616693	0	21.5577324787185	-2.07399074761933	0.109117631347004	-1.11067598748403	-2.40808321679317	0.186731241825123	0.0815021302951412	0.109117631347004	3	0	3	3
O43684			25.0688261581857	0	25.1671041760346	0	24.8528144579098	0	25.0825749572921	0	25.1751614925039	0	25.0382100216485	0	25.0641152105958	-0.493499836439274	0.668253879901863	-0.0636956821253101	-0.375909987333287	0.248518623082667	0.638392293481128	0.668253879901863	0	0	3	3
O43707			25.6282579588618	0	24.7116686538041	0	25.8506702488836	0	25.2448144211117	0	25.6607406312284	0	24.435108124549	0	25.2552100064064	4.16172010919205	0.0105679453311872	0.916025879836329	0.382776179346512	1.44927558032615	0.00541160485558378	0.0105679453311872	0	0	3	3
O43709			20.2997241852476	1	20.9372033293867	1	21.2207841545806	1	21.3436997193374	0	21.3198538725389	1	21.8732007669787	0	21.1657443380116	-1.04918266402065	0.373489730327801	-0.437913867778533	-1.44755587297268	0.571728137415617	0.332667483232794	0.373489730327801	3	1	3	3
O43776			24.1205232964231	0	24.4126737261383	0	24.1410999163613	0	24.5105072824176	0	24.2453223229092	0	24.361853842302	0	24.2986633977586	-1.96303784521526	0.124459104116328	-0.259363105054742	-0.578964997739945	0.0602387876304603	0.0949977702916902	0.124459104116328	0	0	3	3
O43809			22.578998213546	0	23.2007364009381	0	21.4977781053438	1	23.4324980633108	0	21.1780268825687	1	22.9784262810091	0	22.4777439911194	-3.56014720473019	0.019702246580387	-1.45228584793315	-2.44056559476082	-0.464006101105472	0.0111122574312086	0.019702246580387	2	0	3	3
O43813			20.7864923342602	1	20.9203714336274	1	21.4323176487484	1	21.031810315445	1	20.946266074194	1	20.1907182318682	1									3	3	3	3
O43819			22.1545708441127	1	21.0289797187187	1	21.0236955130282	1	20.712077686236	1	21.1072224436674	1	20.5223230178011	1									3	3	3	3
O43823			21.7537787754321	1	21.0313546019271	1	20.2093495917582	1	20.0329854452645	1	21.3522597301777	1	20.3912614453669	1									3	3	3	3
O43837			21.0354354379927	0	21.3530477264275	0	21.2220519537925	0	21.424293431216	0	20.383636799548	0	21.872637309598	0	21.2151837764291	-1.9519554481141	0.126225305140597	-0.66961809196944	-1.49944420316659	0.160208019227707	0.096498331103862	0.126225305140597	0	0	3	3
O43852			25.2748342471772	0	24.5512750193701	0	25.0093670014749	0	23.9742129067327	0	25.28492715103	0	24.1455379034725	0	24.7066923715429	5.13713163144848	0.00420536879002285	0.966034190035618	0.51111562068372	1.42095275938752	0.00185234930945544	0.00420536879002285	0	0	3	3
O43865			22.5790212393784	0	23.1802703743932	0	22.7724950026273	0	23.7743463146196	0	22.75519566216	0	23.8337386467481	0	23.1491778733211	-3.44657061300244	0.0221864082566184	-0.893881143865077	-1.52124921680808	-0.26651307092207	0.0126741196924886	0.0221864082566184	0	0	3	3
O43920			20.8648537438633	1	20.1072528400552	0	21.7684695745043	1	20.4533228883122	0	19.8776623838887	1	20.3003927816133	0	20.5619923687062	1.06774481758441	0.366966756406235	0.550005730758524	-0.697939391606236	1.79795085312329	0.325084680946827	0.366966756406235	3	0	3	3
O43933			21.5107293307805	1	21.3054696379158	1	20.5714296288414	1	21.4592126267039	1	21.7047470701849	1	20.5855004777011	1									3	3	3	3
O60216			20.6945598740478	1	21.1119767681876	1	20.2002807695202	1	20.3025859431631	1	20.9535568550492	1	20.909373790322	1									3	3	3	3
O60232			20.5938299113123	1	22.1526413518392	0	22.1643521034466	0	21.5135946037087	0	21.0218669304944	1	21.2804241707392	0	21.4544515119234	-0.79531019590631	0.497272176567336	-0.388870393677955	-1.573449518676	0.795708731320093	0.45553254338928	0.497272176567336	2	0	3	3
O60264			24.0335547421099	0	24.1880509074894	0	24.0180975998708	0	24.3924421621354	0	24.3203091741114	0	24.5134620811266	0	24.2443194444739	-1.44237275699903	0.235864215904318	-0.240664544886421	-0.644276871174398	0.162947781401556	0.197008603008794	0.235864215904318	0	0	3	3
O60271			22.5798038990978	0	21.1506596275704	0	22.6077005492963	0	21.2757153170575	0	22.130314151169	0	20.990785385878	0	21.7891631550115	4.98736542400892	0.00479856527639233	1.30021942301909	0.669588478570273	1.93085036746791	0.00215835790127696	0.00479856527639233	0	0	3	3
O60313			22.1223414378621	0	25.0072295484335	0	22.4567604769326	0	25.0080849097018	0	22.1192413157639	0	25.1046560162462	0	23.63638561749	-14.9156754339191	7.16424741001056e-05	-2.80720908127434	-3.26247134521897	-2.35194681732971	3.76382563207077e-06	7.16424741001056e-05	0	0	3	3
O60437			20.6880610509501	1	24.0330505677064	0	19.9460806415526	1	24.0864271745108	0	21.2235354451734	1	24.101012592252	0	22.3463612453575	-9.64186658894776	0.000282436457878219	-3.45427106559773	-4.32103533621383	-2.58750679498163	5.32126659770558e-05	0.000282436457878219	3	0	3	3
O60493			25.1623864111853	0	23.8371120207961	0	24.6464185182783	0	23.9660484258317	0	24.6339490709397	0	20.324261292442	1	23.7616959565788	2.15635222106161	0.0985159649436643	2.10511075377783	-0.259997342891349	4.47021885044701	0.072578186733859	0.0985159649436643	0	1	3	3
O60506			25.5925485113163	0	25.6341153023889	0	25.5291891270893	0	25.4945130869319	0	25.4781852643915	0	25.5496309891916	0	25.5463637135516	-0.257792022610937	0.825725506776223	-0.0261121585717952	-0.271133051697455	0.218908734553865	0.804783193198566	0.825725506776223	0	0	3	3
O60568			21.674634175022	1	22.6821536372243	0	22.0144520702448	1	23.1570286064422	0	20.5349200720846	1	23.0154116492864	0	22.1797667017174	-3.61662548732148	0.0185338242208434	-1.54352919186714	-2.57749708782107	-0.509561295913214	0.0103619876218809	0.0185338242208434	3	0	3	3
O60610			21.8309633683774	1	23.6776663130142	0	21.2780670466476	1	23.9136038306821	0	22.2725392758067	1	24.0510077528965	0	22.8373079312374	-6.56570316906756	0.00140762244062021	-2.0869027352537	-2.85576895707257	-1.31803651343483	0.000489607805433118	0.00140762244062021	3	0	3	3
O60664			21.1448376324469	1	24.0461854620782	0	17.8354706548154	0	24.0743904134401	0	20.5928621251795	0	24.1605411390843	0	21.9757145711741	-5.01082934915788	0.00479856527639233	-4.23598220072032	-6.28403080730559	-2.18793359413504	0.00214778342073483	0.00479856527639233	1	0	3	3
O60684			22.7098822945901	0	22.6904899727721	0	23.559292125632	0	22.9699696313941	0	22.8495730879221	0	22.7797658362768	0	22.9264954914312	0.759983482982057	0.515179391992102	0.226174022567076	-0.49371970000646	0.946067745140611	0.474736565326055	0.515179391992102	0	0	3	3
O60701			24.583079552971	0	22.7316297803225	0	23.9513594264652	0	22.8155021311218	0	23.4699825714116	0	22.7858834497908	0	23.3895728186805	3.90076728250198	0.0135867164574484	1.22380206320425	0.464834874470322	1.98276925193818	0.00725281240844467	0.0135867164574484	0	0	3	3
O60716			22.2880223002711	0	24.3057734296639	0	22.9795954513462	0	23.7177466981229	0	23.5694106296483	0	24.3689294903319	0	23.5382463332307	-3.12671844179903	0.0321337647253775	-1.1851404122844	-2.10342390580058	-0.266856918768217	0.0193074250614436	0.0321337647253775	0	0	3	3
O60749			20.6380379993865	1	24.2317655252853	0	24.1757706422637	0	24.3820540291853	0	20.1243741919922	1	24.4299471033306	0	22.9969915819073	-2.60210682196041	0.0584791777904218	-2.70186127471965	-5.21741542757457	-0.186307121864732	0.0390214320401063	0.0584791777904218	2	0	3	3
O60763			20.7855017947437	1	24.7192099838075	0	20.3060767645671	1	25.1242756367373	0	20.0480305915502	1	24.8940250495075	0	22.6461866368189	-16.0373314491695	5.86530804838572e-05	-4.53263383973043	-5.21630671548083	-3.84896096398003	2.40845982663182e-06	5.86530804838572e-05	3	0	3	3
O60784			21.6099988659039	1	22.2957337265235	1	20.1925265169436	1	21.9687976616611	1	21.639413814145	1	20.9909840650424	1									3	3	3	3
Q99880			26.7534063154123	0	29.1604593927688	0	23.1613871817822	0	29.6035164699732	0	27.0117998413434	0	29.4690393708718	0	27.5266014286919	-3.76322086125579	0.0158330252535667	-3.76880729835863	-6.19508200152775	-1.34253259518951	0.00866227106263975	0.0158330252535667	0	0	3	3
O60825			21.0081011791001	1	22.6718917328845	0	21.1804919425251	1	22.8029194099582	0	21.1728413800229	1	22.4773887087216	0	21.8856057255354	-6.58122229921124	0.00139887406296128	-1.53025511663871	-2.09270923080778	-0.967801002469649	0.0004831859686074	0.00139887406296128	3	0	3	3
O60832			20.8400633206039	1	24.1865404691576	0	20.0255156329201	1	24.2371014015635	0	21.2402909296909	1	24.6867766347688	0	22.5360480647841	-9.85350781209293	0.000267533186235728	-3.66818287409165	-4.56992346227157	-2.76644228591173	4.83046030703398e-05	0.000267533186235728	3	0	3	3
O60841			24.9974424160931	0	25.1035359424025	0	24.5780768787716	0	25.2786317959419	0	24.8745521675113	0	25.0352760098046	0	24.9779192017542	-2.10238697614219	0.105011995948511	-0.322457428590994	-0.693470787210354	0.0485559300283669	0.0780112064593962	0.105011995948511	0	0	3	3
O60869			24.4366337770807	0	20.7585841036106	1	24.6155456762998	0	20.0161197668306	1	24.494055238696	0	20.148030549315	1	22.4114948519721	15.2826864197994	6.66154111103727e-05	4.20783342410676	3.54181130130652	4.873855546907	3.24114749695556e-06	6.66154111103727e-05	0	3	3	3
O60884			25.4058423570467	0	25.238086014574	0	25.5888369926993	0	25.2040397307661	0	25.5584457048229	0	24.8652356217105	0	25.3100810702699	2.9183197040299	0.0403711666831347	0.415254562506103	0.0710541681898487	0.759454956822357	0.0252319791769592	0.0403711666831347	0	0	3	3
O60925			20.0814365313594	1	20.9328055507529	1	20.9608494933241	1	21.8347089002963	1	22.080849252639	1	21.6345555610559	1									3	3	3	3
O60934			18.9341791937162	1	23.2990794242312	0	20.2232405508836	1	22.9437975348578	0	21.2286708387298	1	22.942276808532	0	21.5952073918251	-5.0068351684727	0.00479856527639233	-2.93302106143045	-4.35223423246857	-1.51380789039233	0.00215662869299766	0.00479856527639233	3	0	3	3
O75083			25.4355850643004	0	24.0551520021007	0	25.0645154972295	0	24.1712721048127	0	25.3502307910033	0	23.9968823720252	0	24.6789396385786	8.25674369206343	0.000538650645508872	1.2090082911982	0.85480687443968	1.56320970795672	0.000132060484345774	0.000538650645508872	0	0	3	3
O75122			21.4215965304598	1	21.3814204345151	0	21.2896271876297	0	21.6703796322945	0	20.5850535116395	1	22.1946330309916	0	21.4237850545884	-1.76797725643565	0.159145984326158	-0.650051956024047	-1.5394603290843	0.239356417036207	0.125125647097016	0.159145984326158	2	0	3	3
O75131			20.15126785359	1	24.2773197552337	0	21.5626927459514	1	24.4218177799513	0	21.5456993704286	1	24.0020437693647	0	22.6601402124199	-7.2099158815435	0.00095886730307496	-3.1471737781932	-4.20468813436531	-2.08965942202108	0.000297619440688725	0.00095886730307496	3	0	3	3
O75147			20.5321571726861	1	20.7709185573101	1	20.0932865869401	1	20.6922868421912	1	20.9072359863546	1	20.8899923885739	1									3	3	3	3
O75153			23.0432175702556	0	23.5263559558987	0	22.7171191210634	0	23.8932844938077	0	22.7971707082364	0	23.5369443725895	0	23.2523487036419	-3.56184318395009	0.0194838863992889	-0.7996924742468	-1.34279025989725	-0.25659468859635	0.0109655689155418	0.0194838863992889	0	0	3	3
O75306			20.6285489792689	1	22.7043410375751	0	19.7301356034903	1	22.7786234091027	0	21.5119015949806	1	23.0148500277677	0	21.7280667753642	-4.66792566958379	0.00648289625195445	-2.20907609890192	-3.35559835728735	-1.06255384051649	0.00308094163664744	0.00648289625195445	3	0	3	3
O75312			23.3595769244367	0	21.5246832658088	0	21.8992905342915	0	21.0429338002518	0	21.9436365926333	0	21.3273443118753	0	21.8495775715496	2.42865375482287	0.0716538490259987	1.10251422447517	0.00271263348243811	2.2023158154679	0.0495865404491513	0.0716538490259987	0	0	3	3
O75323			21.2220601862604	1	20.9254331789537	1	21.9311308934876	1	21.9366867643187	1	20.1284205579761	1	20.299227364195	1									3	3	3	3
O75340			23.4354261019016	0	23.8613595670428	0	23.5856603521661	0	24.030863773662	0	23.4807448479923	0	23.6030884067683	0	23.6661905082555	-1.71637404554958	0.169567784475718	-0.331160148471028	-0.797879650159183	0.135559353217127	0.134548350725298	0.169567784475718	0	0	3	3
O75347			20.4469343780129	1	24.3669304668156	0	20.5496320140824	1	20.4771453307391	1	21.095216321077	1	24.992480618912	0	21.9880565216065	-2.22599133360128	0.0905202555288746	-2.58159123443141	-5.39128995767801	0.228107488815176	0.0658130360246166	0.0905202555288746	3	1	3	3
O75348			23.5723051674374	0	20.7176162050918	1	23.7173283437512	0	20.1931204773033	1	23.5375369281656	0	21.3690819639996	1	22.1844981809582	8.31698347764926	0.000526665149958503	2.84911726431981	2.02046121764901	3.67777331099061	0.000126577735316114	0.000526665149958503	0	3	3	3
O75363			20.2711426673903	1	24.9248806269441	0	20.8755912932055	1	25.156496359075	0	21.4948497436047	1	25.2678519571886	0	22.998468774568	-11.9628767123676	0.000141993662381248	-4.23588174633574	-5.09272472405806	-3.37903876861342	1.46623890502376e-05	0.000141993662381248	3	0	3	3
O75367			20.2309304669757	0	25.2765390568774	0	19.9277692831124	0	25.2135634871273	0	20.3371253326679	0	25.2743010807419	0	22.7100381179171	-22.4863101134502	1.75045850586995e-05	-5.08952618066351	-5.63703229682372	-4.54202006450329	2.95971244953857e-07	1.75045850586995e-05	0	0	3	3
O75368			22.5960741649517	0	20.9094977117354	1	22.4067312934305	0	19.8789901189386	1	22.7367165417921	0	21.8224982948184	1	21.7250846876111	3.37472883748376	0.0241848158772919	1.7095119582273	0.482273359894155	2.93675055656045	0.0140265734399805	0.0241848158772919	0	3	3	3
O75369			26.517777861233	0	25.4876607238206	0	26.1719783118414	0	25.5299933298519	0	26.2258768536077	0	25.6053793646061	0	25.9231110741601	6.1065023894063	0.00194537874950082	0.764199869467827	0.461477686903232	1.06692205203242	0.000731866522306165	0.00194537874950082	0	0	3	3
O75380			21.1098129611644	1	23.9375074458388	0	20.8105630075297	1	24.2110398649686	0	20.261962801951	1	24.4099580032264	0	22.4568073474465	-11.4018147976422	0.000162049501593846	-3.45872218112961	-4.19251171794803	-2.72493264431118	1.93754838862207e-05	0.000162049501593846	3	0	3	3
O75390			24.1808621994849	0	24.7012874228887	0	24.4580130339143	0	24.9767493987126	0	24.248148792886	0	24.4546286311194	0	24.5032815798343	-2.32180662416257	0.08065588684531	-0.415213808811856	-0.84780289724089	0.0173752796171773	0.0572773689191332	0.08065588684531	0	0	3	3
O75396			20.4207754925539	1	22.5950725937002	0	21.2378727164295	1	22.3145400976587	0	21.5063723906782	1	21.7918957661958	0	21.6444215095361	-2.99810633175343	0.0369488368529868	-1.17882928596436	-2.1300159362188	-0.227642635709929	0.0226914052412365	0.0369488368529868	3	0	3	3
O75400			20.6585799212541	1	21.8839021356939	0	19.7996987777875	1	21.9351348281233	0	20.953641447561	1	21.8874021073137	0	21.1863932029556	-3.87384387379832	0.0139442065528329	-1.43150630817613	-2.3253899109665	-0.537622705385755	0.00748574856610415	0.0139442065528329	3	0	3	3
O75439			22.2149945249801	1	23.1389929374281	0	21.1963448813105	1	23.0295501044197	0	22.4883877816697	1	22.6637074970263	0	22.455329621139	-2.50330925149525	0.0658159643716376	-0.9775077836379	-1.92353028293714	-0.0314852843386622	0.0447119323176886	0.0658159643716376	3	0	3	3
O75475			24.9915294578929	0	23.2978208330237	0	25.301802610994	0	23.0298533650476	0	24.8767080322493	0	23.141910673233	0	24.1066041620734	10.620855211689	0.00020000549685189	1.90015174327727	1.46738028171606	2.33292320483848	2.97109614888677e-05	0.00020000549685189	0	0	3	3
O75489			22.6584433716512	0	23.7881559446254	0	23.0777186946084	0	23.8984604185273	0	22.995313091051	0	23.6149281683447	0	23.3388366148013	-3.91264710381815	0.0134171253339219	-0.856689791395613	-1.38633217427807	-0.327047408513156	0.0071460776235019	0.0134171253339219	0	0	3	3
O75494			23.706724490088	0	25.3094905092042	0	23.6607950243153	0	24.881290246894	0	23.5751939094239	0	25.2111884355924	0	24.3907804359196	-9.24949943336042	0.000334003777398295	-1.48641858928782	-1.87515275830539	-1.09768442027024	6.77688823706685e-05	0.000334003777398295	0	0	3	3
O75533			24.3938172488551	0	24.183969089184	0	24.2548665738963	0	23.7344855376902	0	24.2319851971611	0	24.0526668814112	0	24.141965088033	1.7405546158003	0.164777044177335	0.303182503875661	-0.118170697653228	0.72453570540455	0.130050481123053	0.164777044177335	0	0	3	3
O75534			25.1618868829936	0	23.93021540833	0	25.1223414378621	0	23.9585456356052	0	25.2075068083886	0	24.0661181037886	0	24.574435712828	9.9690162475524	0.000253633554618669	1.17895199384015	0.892881124629622	1.46502286305069	4.34139376551632e-05	0.000253633554618669	0	0	3	3
O75607			20.1968680550767	1	24.5811840283876	0	17.9351420237713	0	24.9171145385265	0	21.406281545993	1	25.2361526201694	0	22.3787904686541	-5.95007064062506	0.0022475521223457	-5.0653865207475	-7.12784974814677	-3.00292329334823	0.000864547525322592	0.0022475521223457	2	0	3	3
O75616			20.8984149543182	1	19.7991253132745	1	22.051338437319	1	21.4078177786866	1	20.9787736229122	1	18.9977235558843	1									3	3	3	3
O75643			23.2981006148613	0	24.3693955308669	0	23.0499615214041	0	24.1940017269555	0	23.0598949684708	0	24.3067470489138	0	23.7130169019121	-6.55311936588929	0.0014203326527437	-1.15406240066668	-1.5800638055122	-0.728060995821155	0.000494886437580383	0.0014203326527437	0	0	3	3
O75663			20.6929306828698	1	20.5337452065287	1	19.5394991088207	1	20.5965367002474	1	20.8303323239141	1	19.9875833292101	1									3	3	3	3
O75821			24.7289447699682	0	23.8244452693849	0	24.1827574403461	0	23.7017633242755	0	24.2103711077592	0	23.5776159906466	0	24.0376496503968	3.27125773898406	0.0270434341604554	0.672749577922168	0.175277752839249	1.17022140300509	0.0158569894745182	0.0270434341604554	0	0	3	3
O75822			20.4468773290661	0	23.5185734416814	0	22.4269055717036	0	24.0485986223344	0	21.2956366705525	0	24.0718564290346	0	22.6347413440621	-4.77313130822803	0.00588611448071703	-2.48986964057606	-3.75364235189111	-1.226096929261	0.00275331218619759	0.00588611448071703	0	0	3	3
O75874			25.6972359102409	0	24.9348559691199	0	23.8393245223759	0	25.3750094604686	0	23.2814999426843	0	25.5030026852007	0	24.771821415015	-1.63913909146625	0.1869441962479	-0.998269246496015	-2.47372989062851	0.477191397636475	0.150255268844175	0.1869441962479	0	0	3	3
O75915			24.2816414319249	0	24.2408175301408	0	24.8795619367518	0	23.6996470043406	0	24.4282865572594	0	24.0273242431922	0	24.2595464506016	2.36787030193376	0.0767734187174744	0.540567049420812	-0.0123632125432506	1.09349731138487	0.0539175639905935	0.0767734187174744	0	0	3	3
